"","Cambodia","Viet Nam","India","China","China","China","China","China","Brazil","Myanmar","Thailand","United States","Viet Nam","Malaysia","Angola","India","Myanmar","French Polynesia","India","Philippines","Thailand","South Korea","Viet Nam","Japan","India","Argentina","Viet Nam","Viet Nam","Cambodia","Brazil","Burkina Faso","India","Puerto Rico","India","Peru","Philippines","Philippines","Philippines","India","Cuba","China","India","India","Cambodia","China","India","India","India","Puerto Rico","Thailand","Singapore","Viet Nam","Malaysia","Puerto Rico","Nigeria","Senegal","Senegal","Malaysia","Thailand","Viet Nam","Indonesia","Puerto Rico","Nicaragua","India","China","Philippines","Indonesia","Pakistan","India","Indonesia","Puerto Rico","Sri Lanka","China","Puerto Rico","Brazil","Singapore","Pakistan","China","Malaysia","Haiti","Colombia","India","India"
"India",27.2380243214319,30.0339845635467,0,29.492219402613,29.492219402613,29.492219402613,29.492219402613,29.492219402613,135.442784732104,17.0444814473543,22.5303983984311,175.453017455687,30.0339845635467,28.2489320911251,68.8685312206339,0,17.0444814473543,231.554713881783,0,43.5005594952311,22.5303983984311,51.1503210878201,30.0339845635467,61.3108229403385,0,154.308401917033,30.0339845635467,30.0339845635467,27.2380243214319,135.442784732104,80.9567949109951,0,145.572369194648,0,156.832076455943,43.5005594952311,43.5005594952311,43.5005594952311,0,156.746794510866,29.492219402613,0,0,27.2380243214319,29.492219402613,0,0,0,145.572369194648,22.5303983984311,31.4341767926112,30.0339845635467,28.2489320911251,145.572369194648,71.2240551150019,93.613952508879,93.613952508879,28.2489320911251,22.5303983984311,30.0339845635467,40.9795552958727,145.572369194648,164.351911505013,0,29.492219402613,43.5005594952311,40.9795552958727,13.717937409081,0,40.9795552958727,145.572369194648,12.8486033602796,29.492219402613,145.572369194648,135.442784732104,31.4341767926112,13.717937409081,29.492219402613,28.2489320911251,151.256797327076,154.095501301547,0,0
"India",27.2380243214319,30.0339845635467,0,29.492219402613,29.492219402613,29.492219402613,29.492219402613,29.492219402613,135.442784732104,17.0444814473543,22.5303983984311,175.453017455687,30.0339845635467,28.2489320911251,68.8685312206339,0,17.0444814473543,231.554713881783,0,43.5005594952311,22.5303983984311,51.1503210878201,30.0339845635467,61.3108229403385,0,154.308401917033,30.0339845635467,30.0339845635467,27.2380243214319,135.442784732104,80.9567949109951,0,145.572369194648,0,156.832076455943,43.5005594952311,43.5005594952311,43.5005594952311,0,156.746794510866,29.492219402613,0,0,27.2380243214319,29.492219402613,0,0,0,145.572369194648,22.5303983984311,31.4341767926112,30.0339845635467,28.2489320911251,145.572369194648,71.2240551150019,93.613952508879,93.613952508879,28.2489320911251,22.5303983984311,30.0339845635467,40.9795552958727,145.572369194648,164.351911505013,0,29.492219402613,43.5005594952311,40.9795552958727,13.717937409081,0,40.9795552958727,145.572369194648,12.8486033602796,29.492219402613,145.572369194648,135.442784732104,31.4341767926112,13.717937409081,29.492219402613,28.2489320911251,151.256797327076,154.095501301547,0,0
"India",27.2380243214319,30.0339845635467,0,29.492219402613,29.492219402613,29.492219402613,29.492219402613,29.492219402613,135.442784732104,17.0444814473543,22.5303983984311,175.453017455687,30.0339845635467,28.2489320911251,68.8685312206339,0,17.0444814473543,231.554713881783,0,43.5005594952311,22.5303983984311,51.1503210878201,30.0339845635467,61.3108229403385,0,154.308401917033,30.0339845635467,30.0339845635467,27.2380243214319,135.442784732104,80.9567949109951,0,145.572369194648,0,156.832076455943,43.5005594952311,43.5005594952311,43.5005594952311,0,156.746794510866,29.492219402613,0,0,27.2380243214319,29.492219402613,0,0,0,145.572369194648,22.5303983984311,31.4341767926112,30.0339845635467,28.2489320911251,145.572369194648,71.2240551150019,93.613952508879,93.613952508879,28.2489320911251,22.5303983984311,30.0339845635467,40.9795552958727,145.572369194648,164.351911505013,0,29.492219402613,43.5005594952311,40.9795552958727,13.717937409081,0,40.9795552958727,145.572369194648,12.8486033602796,29.492219402613,145.572369194648,135.442784732104,31.4341767926112,13.717937409081,29.492219402613,28.2489320911251,151.256797327076,154.095501301547,0,0
"Puerto Rico",171.674281014718,174.916882769298,145.572369194648,171.694209278479,171.694209278479,171.694209278479,171.694209278479,171.694209278479,35.6151616331827,162.588123781541,167.599177363666,34.7014210390614,174.916882769298,169.147147711361,89.4422562373899,145.572369194648,162.588123781541,90.2632599146533,145.572369194648,188.439875053748,167.599177363666,195.160186329796,174.916882769298,205.631000796017,145.572369194648,56.7149310613566,174.916882769298,174.916882769298,171.674281014718,35.6151616331827,65.3031653267675,145.572369194648,0,145.572369194648,28.6763427268892,188.439875053748,188.439875053748,188.439875053748,145.572369194648,11.6676897083399,171.694209278479,145.572369194648,145.572369194648,171.674281014718,171.694209278479,145.572369194648,145.572369194648,145.572369194648,0,167.599177363666,171.242861790682,174.916882769298,169.147147711361,0,75.8182210147471,52.2705727835079,52.2705727835079,169.147147711361,167.599177363666,174.916882769298,181.509716472343,0,19.3720458127243,145.572369194648,171.694209278479,188.439875053748,181.509716472343,136.477572696624,145.572369194648,181.509716472343,0,147.724810574053,171.694209278479,0,35.6151616331827,171.242861790682,136.477572696624,171.694209278479,169.147147711361,5.74428480053627,15.6755296469077,145.572369194648,145.572369194648
"Thailand",5.18711164702409,7.50656566308641,22.5303983984311,20.2465670336262,20.2465670336262,20.2465670336262,20.2465670336262,20.2465670336262,155.853049928288,7.86914281031994,0,197.846718966653,7.50656566308641,11.7009312007604,87.4164917366963,22.5303983984311,7.86914281031994,252.636970459651,22.5303983984311,20.9955162978979,0,33.4421575426704,7.50656566308641,42.4480848447837,22.5303983984311,173.329676646222,7.50656566308641,7.50656566308641,5.18711164702409,155.853049928288,102.618417636,22.5303983984311,167.599177363666,22.5303983984311,177.782765039422,20.9955162978979,20.9955162978979,20.9955162978979,22.5303983984311,178.863022079872,20.2465670336262,22.5303983984311,22.5303983984311,5.18711164702409,20.2465670336262,22.5303983984311,22.5303983984311,22.5303983984311,167.599177363666,0,14.7906876169983,7.50656566308641,11.7009312007604,167.599177363666,92.5664875884074,115.453062950021,115.453062950021,11.7009312007604,0,7.50656566308641,21.0875796893348,167.599177363666,186.224010442693,22.5303983984311,20.2465670336262,20.9955162978979,21.0875796893348,34.8132577921709,22.5303983984311,21.0875796893348,167.599177363666,21.7446578507462,20.2465670336262,167.599177363666,155.853049928288,14.7906876169983,34.8132577921709,20.2465670336262,11.7009312007604,173.305504490566,175.653667863881,22.5303983984311,22.5303983984311
"Singapore",11.2745853006372,13.4653869333135,31.4341767926112,34.5116205180755,34.5116205180755,34.5116205180755,34.5116205180755,34.5116205180755,156.523156238938,22.016450604902,14.7906876169983,202.707979640204,13.4653869333135,3.40162467678329,86.858094181321,31.4341767926112,22.016450604902,253.940861856062,31.4341767926112,21.3363317662574,14.7906876169983,42.0423302575591,13.4653869333135,48.9933781691855,31.4341767926112,172.094428590081,13.4653869333135,13.4653869333135,11.2745853006372,156.523156238938,105.942229621358,31.4341767926112,171.242861790682,31.4341767926112,179.145437427702,21.3363317662574,21.3363317662574,21.3363317662574,31.4341767926112,182.717651144798,34.5116205180755,31.4341767926112,31.4341767926112,11.2745853006372,34.5116205180755,31.4341767926112,31.4341767926112,31.4341767926112,171.242861790682,14.7906876169983,0,13.4653869333135,3.40162467678329,171.242861790682,95.4580468513343,119.00047144895,119.00047144895,3.40162467678329,14.7906876169983,13.4653869333135,10.3259640957755,171.242861790682,189.377369659849,31.4341767926112,34.5116205180755,21.3363317662574,10.3259640957755,45.0650048605683,31.4341767926112,10.3259640957755,171.242861790682,23.9527694542481,34.5116205180755,171.242861790682,156.523156238938,0,45.0650048605683,34.5116205180755,3.40162467678329,176.984241709468,178.146250225624,31.4341767926112,31.4341767926112
"Viet Nam",3.60934012580153,0,30.0339845635467,22.1821227184438,22.1821227184438,22.1821227184438,22.1821227184438,22.1821227184438,162.681734337513,14.6136624691839,7.50656566308641,205.286205023229,0,11.6913647842794,93.8662758924716,30.0339845635467,14.6136624691839,259.631219877114,30.0339845635467,13.5481807323616,7.50656566308641,29.2787811399009,0,37.2694452806267,30.0339845635467,179.724978082207,0,0,3.60934012580153,162.681734337513,109.853869277597,30.0339845635467,174.916882769298,30.0339845635467,184.760842630488,13.5481807323616,13.5481807323616,13.5481807323616,30.0339845635467,186.207997655137,22.1821227184438,30.0339845635467,30.0339845635467,3.60934012580153,22.1821227184438,30.0339845635467,30.0339845635467,30.0339845635467,174.916882769298,7.50656566308641,13.4653869333135,0,11.6913647842794,174.916882769298,99.7261584369904,122.730346417928,122.730346417928,11.6913647842794,7.50656566308641,0,15.8841863797043,174.916882769298,193.488105339795,30.0339845635467,22.1821227184438,13.5481807323616,15.8841863797043,42.2131671142654,30.0339845635467,15.8841863797043,174.916882769298,28.192280932101,22.1821227184438,174.916882769298,162.681734337513,13.4653869333135,42.2131671142654,22.1821227184438,11.6913647842794,180.629237866864,182.82087286842,30.0339845635467,30.0339845635467
"Malaysia",8.88260639884679,11.6913647842794,28.2489320911251,31.7289095929743,31.7289095929743,31.7289095929743,31.7289095929743,31.7289095929743,155.002477359081,18.7010967174771,11.7009312007604,200.40430000647,11.6913647842794,0,85.502585023715,28.2489320911251,18.7010967174771,252.333902006801,28.2489320911251,21.6131074309358,11.7009312007604,40.8644202632665,11.6913647842794,48.3701352550576,28.2489320911251,170.990879670623,11.6913647842794,11.6913647842794,8.88260639884679,155.002477359081,103.848115381367,28.2489320911251,169.147147711361,28.2489320911251,177.497484887776,21.6131074309358,21.6131074309358,21.6131074309358,28.2489320911251,180.588579745362,31.7289095929743,28.2489320911251,28.2489320911251,8.88260639884679,31.7289095929743,28.2489320911251,28.2489320911251,28.2489320911251,169.147147711361,11.7009312007604,3.40162467678329,11.6913647842794,0,169.147147711361,93.4275810777221,116.881690828586,116.881690828586,0,11.7009312007604,11.6913647842794,12.9496724924919,169.147147711361,187.382980724223,28.2489320911251,31.7289095929743,21.6131074309358,12.9496724924919,41.8253274303868,28.2489320911251,12.9496724924919,169.147147711361,21.5179627371613,31.7289095929743,169.147147711361,155.002477359081,3.40162467678329,41.8253274303868,31.7289095929743,0,174.885013229083,176.273467395667,28.2489320911251,28.2489320911251
"Puerto Rico",171.674281014718,174.916882769298,145.572369194648,171.694209278479,171.694209278479,171.694209278479,171.694209278479,171.694209278479,35.6151616331827,162.588123781541,167.599177363666,34.7014210390614,174.916882769298,169.147147711361,89.4422562373899,145.572369194648,162.588123781541,90.2632599146533,145.572369194648,188.439875053748,167.599177363666,195.160186329796,174.916882769298,205.631000796017,145.572369194648,56.7149310613566,174.916882769298,174.916882769298,171.674281014718,35.6151616331827,65.3031653267675,145.572369194648,0,145.572369194648,28.6763427268892,188.439875053748,188.439875053748,188.439875053748,145.572369194648,11.6676897083399,171.694209278479,145.572369194648,145.572369194648,171.674281014718,171.694209278479,145.572369194648,145.572369194648,145.572369194648,0,167.599177363666,171.242861790682,174.916882769298,169.147147711361,0,75.8182210147471,52.2705727835079,52.2705727835079,169.147147711361,167.599177363666,174.916882769298,181.509716472343,0,19.3720458127243,145.572369194648,171.694209278479,188.439875053748,181.509716472343,136.477572696624,145.572369194648,181.509716472343,0,147.724810574053,171.694209278479,0,35.6151616331827,171.242861790682,136.477572696624,171.694209278479,169.147147711361,5.74428480053627,15.6755296469077,145.572369194648,145.572369194648
"Nigeria",96.3786667058276,99.7261584369904,71.2240551150019,99.2030421312236,99.2030421312236,99.2030421312236,99.2030421312236,99.2030421312236,64.9315804336554,88.2192570992926,92.5664875884074,108.080299695691,99.7261584369904,93.4275810777221,22.2729233576911,71.2240551150019,88.2192570992926,160.331367626692,71.2240551150019,113.162483544578,92.5664875884074,122.07555529704,99.7261584369904,132.385853617512,71.2240551150019,86.499682160363,99.7261584369904,99.7261584369904,96.3786667058276,64.9315804336554,10.7124204415462,71.2240551150019,75.8182210147471,71.2240551150019,85.6618505970376,113.162483544578,113.162483544578,113.162483544578,71.2240551150019,87.3468046823906,99.2030421312236,71.2240551150019,71.2240551150019,96.3786667058276,99.2030421312236,71.2240551150019,71.2240551150019,71.2240551150019,75.8182210147471,92.5664875884074,95.4580468513343,99.7261584369904,93.4275810777221,75.8182210147471,0,23.7531948279789,23.7531948279789,93.4275810777221,92.5664875884074,99.7261584369904,105.707961341545,75.8182210147471,93.9587099583425,71.2240551150019,99.2030421312236,113.162483544578,105.707961341545,64.2980165019233,71.2240551150019,105.707961341545,75.8182210147471,72.1066553386262,99.2030421312236,75.8182210147471,64.9315804336554,95.4580468513343,64.2980165019233,99.2030421312236,93.4275810777221,81.5622296420433,83.0951521637169,71.2240551150019,71.2240551150019
"Senegal",119.458944566495,122.730346417928,93.613952508879,120.555888609147,120.555888609147,120.555888609147,120.555888609147,120.555888609147,47.2204476950267,110.657306801139,115.453062950021,84.3428120674178,122.730346417928,116.881690828586,41.2974715281535,93.613952508879,110.657306801139,138.737451589763,93.613952508879,136.235983587428,115.453062950021,143.821862335041,122.730346417928,154.240450549273,93.613952508879,72.2285791662283,122.730346417928,122.730346417928,119.458944566495,47.2204476950267,13.0872194770312,93.613952508879,52.2705727835079,93.613952508879,65.0303231988856,136.235983587428,136.235983587428,136.235983587428,93.613952508879,63.7171807281424,120.555888609147,93.613952508879,93.613952508879,119.458944566495,120.555888609147,93.613952508879,93.613952508879,93.613952508879,52.2705727835079,115.453062950021,119.00047144895,122.730346417928,116.881690828586,52.2705727835079,23.7531948279789,0,0,116.881690828586,115.453062950021,122.730346417928,129.280650101234,52.2705727835079,70.7736856411188,93.613952508879,120.555888609147,136.235983587428,129.280650101234,85.2884849360503,93.613952508879,129.280650101234,52.2705727835079,95.4542949815968,120.555888609147,52.2705727835079,47.2204476950267,119.00047144895,85.2884849360503,120.555888609147,116.881690828586,58.0056346167629,60.6626459313384,93.613952508879,93.613952508879
"Senegal",119.458944566495,122.730346417928,93.613952508879,120.555888609147,120.555888609147,120.555888609147,120.555888609147,120.555888609147,47.2204476950267,110.657306801139,115.453062950021,84.3428120674178,122.730346417928,116.881690828586,41.2974715281535,93.613952508879,110.657306801139,138.737451589763,93.613952508879,136.235983587428,115.453062950021,143.821862335041,122.730346417928,154.240450549273,93.613952508879,72.2285791662283,122.730346417928,122.730346417928,119.458944566495,47.2204476950267,13.0872194770312,93.613952508879,52.2705727835079,93.613952508879,65.0303231988856,136.235983587428,136.235983587428,136.235983587428,93.613952508879,63.7171807281424,120.555888609147,93.613952508879,93.613952508879,119.458944566495,120.555888609147,93.613952508879,93.613952508879,93.613952508879,52.2705727835079,115.453062950021,119.00047144895,122.730346417928,116.881690828586,52.2705727835079,23.7531948279789,0,0,116.881690828586,115.453062950021,122.730346417928,129.280650101234,52.2705727835079,70.7736856411188,93.613952508879,120.555888609147,136.235983587428,129.280650101234,85.2884849360503,93.613952508879,129.280650101234,52.2705727835079,95.4542949815968,120.555888609147,52.2705727835079,47.2204476950267,119.00047144895,85.2884849360503,120.555888609147,116.881690828586,58.0056346167629,60.6626459313384,93.613952508879,93.613952508879
"Malaysia",8.88260639884679,11.6913647842794,28.2489320911251,31.7289095929743,31.7289095929743,31.7289095929743,31.7289095929743,31.7289095929743,155.002477359081,18.7010967174771,11.7009312007604,200.40430000647,11.6913647842794,0,85.502585023715,28.2489320911251,18.7010967174771,252.333902006801,28.2489320911251,21.6131074309358,11.7009312007604,40.8644202632665,11.6913647842794,48.3701352550576,28.2489320911251,170.990879670623,11.6913647842794,11.6913647842794,8.88260639884679,155.002477359081,103.848115381367,28.2489320911251,169.147147711361,28.2489320911251,177.497484887776,21.6131074309358,21.6131074309358,21.6131074309358,28.2489320911251,180.588579745362,31.7289095929743,28.2489320911251,28.2489320911251,8.88260639884679,31.7289095929743,28.2489320911251,28.2489320911251,28.2489320911251,169.147147711361,11.7009312007604,3.40162467678329,11.6913647842794,0,169.147147711361,93.4275810777221,116.881690828586,116.881690828586,0,11.7009312007604,11.6913647842794,12.9496724924919,169.147147711361,187.382980724223,28.2489320911251,31.7289095929743,21.6131074309358,12.9496724924919,41.8253274303868,28.2489320911251,12.9496724924919,169.147147711361,21.5179627371613,31.7289095929743,169.147147711361,155.002477359081,3.40162467678329,41.8253274303868,31.7289095929743,0,174.885013229083,176.273467395667,28.2489320911251,28.2489320911251
"Thailand",5.18711164702409,7.50656566308641,22.5303983984311,20.2465670336262,20.2465670336262,20.2465670336262,20.2465670336262,20.2465670336262,155.853049928288,7.86914281031994,0,197.846718966653,7.50656566308641,11.7009312007604,87.4164917366963,22.5303983984311,7.86914281031994,252.636970459651,22.5303983984311,20.9955162978979,0,33.4421575426704,7.50656566308641,42.4480848447837,22.5303983984311,173.329676646222,7.50656566308641,7.50656566308641,5.18711164702409,155.853049928288,102.618417636,22.5303983984311,167.599177363666,22.5303983984311,177.782765039422,20.9955162978979,20.9955162978979,20.9955162978979,22.5303983984311,178.863022079872,20.2465670336262,22.5303983984311,22.5303983984311,5.18711164702409,20.2465670336262,22.5303983984311,22.5303983984311,22.5303983984311,167.599177363666,0,14.7906876169983,7.50656566308641,11.7009312007604,167.599177363666,92.5664875884074,115.453062950021,115.453062950021,11.7009312007604,0,7.50656566308641,21.0875796893348,167.599177363666,186.224010442693,22.5303983984311,20.2465670336262,20.9955162978979,21.0875796893348,34.8132577921709,22.5303983984311,21.0875796893348,167.599177363666,21.7446578507462,20.2465670336262,167.599177363666,155.853049928288,14.7906876169983,34.8132577921709,20.2465670336262,11.7009312007604,173.305504490566,175.653667863881,22.5303983984311,22.5303983984311
"Viet Nam",3.60934012580153,0,30.0339845635467,22.1821227184438,22.1821227184438,22.1821227184438,22.1821227184438,22.1821227184438,162.681734337513,14.6136624691839,7.50656566308641,205.286205023229,0,11.6913647842794,93.8662758924716,30.0339845635467,14.6136624691839,259.631219877114,30.0339845635467,13.5481807323616,7.50656566308641,29.2787811399009,0,37.2694452806267,30.0339845635467,179.724978082207,0,0,3.60934012580153,162.681734337513,109.853869277597,30.0339845635467,174.916882769298,30.0339845635467,184.760842630488,13.5481807323616,13.5481807323616,13.5481807323616,30.0339845635467,186.207997655137,22.1821227184438,30.0339845635467,30.0339845635467,3.60934012580153,22.1821227184438,30.0339845635467,30.0339845635467,30.0339845635467,174.916882769298,7.50656566308641,13.4653869333135,0,11.6913647842794,174.916882769298,99.7261584369904,122.730346417928,122.730346417928,11.6913647842794,7.50656566308641,0,15.8841863797043,174.916882769298,193.488105339795,30.0339845635467,22.1821227184438,13.5481807323616,15.8841863797043,42.2131671142654,30.0339845635467,15.8841863797043,174.916882769298,28.192280932101,22.1821227184438,174.916882769298,162.681734337513,13.4653869333135,42.2131671142654,22.1821227184438,11.6913647842794,180.629237866864,182.82087286842,30.0339845635467,30.0339845635467
"Indonesia",16.0656838483338,15.8841863797043,40.9795552958727,37.9194508232797,37.9194508232797,37.9194508232797,37.9194508232797,37.9194508232797,166.390759003479,28.9532978608763,21.0875796893348,213.029019180737,15.8841863797043,12.9496724924919,96.610299576026,40.9795552958727,28.9532978608763,263.869310438003,40.9795552958727,15.7640791638496,21.0875796893348,39.2220940097931,15.8841863797043,44.2785498113049,40.9795552958727,181.481455864625,15.8841863797043,15.8841863797043,16.0656838483338,166.390759003479,116.21541800436,40.9795552958727,181.509716472343,40.9795552958727,189.123146978355,15.7640791638496,15.7640791638496,15.7640791638496,40.9795552958727,192.996446482118,37.9194508232797,40.9795552958727,40.9795552958727,16.0656838483338,37.9194508232797,40.9795552958727,40.9795552958727,40.9795552958727,181.509716472343,21.0875796893348,10.3259640957755,15.8841863797043,12.9496724924919,181.509716472343,105.707961341545,129.280650101234,129.280650101234,12.9496724924919,21.0875796893348,15.8841863797043,0,181.509716472343,199.596173312392,40.9795552958727,37.9194508232797,15.7640791638496,0,54.3899864953075,40.9795552958727,0,181.509716472343,34.2626222423962,37.9194508232797,181.509716472343,166.390759003479,10.3259640957755,54.3899864953075,37.9194508232797,12.9496724924919,187.25210851163,188.294968348005,40.9795552958727,40.9795552958727
"Puerto Rico",171.674281014718,174.916882769298,145.572369194648,171.694209278479,171.694209278479,171.694209278479,171.694209278479,171.694209278479,35.6151616331827,162.588123781541,167.599177363666,34.7014210390614,174.916882769298,169.147147711361,89.4422562373899,145.572369194648,162.588123781541,90.2632599146533,145.572369194648,188.439875053748,167.599177363666,195.160186329796,174.916882769298,205.631000796017,145.572369194648,56.7149310613566,174.916882769298,174.916882769298,171.674281014718,35.6151616331827,65.3031653267675,145.572369194648,0,145.572369194648,28.6763427268892,188.439875053748,188.439875053748,188.439875053748,145.572369194648,11.6676897083399,171.694209278479,145.572369194648,145.572369194648,171.674281014718,171.694209278479,145.572369194648,145.572369194648,145.572369194648,0,167.599177363666,171.242861790682,174.916882769298,169.147147711361,0,75.8182210147471,52.2705727835079,52.2705727835079,169.147147711361,167.599177363666,174.916882769298,181.509716472343,0,19.3720458127243,145.572369194648,171.694209278479,188.439875053748,181.509716472343,136.477572696624,145.572369194648,181.509716472343,0,147.724810574053,171.694209278479,0,35.6151616331827,171.242861790682,136.477572696624,171.694209278479,169.147147711361,5.74428480053627,15.6755296469077,145.572369194648,145.572369194648
"Nicaragua",190.198428180514,193.488105339795,164.351911505013,190.793558522827,190.793558522827,190.793558522827,190.793558522827,190.793558522827,42.9199358505462,181.389148496726,186.224010442693,26.4047539638077,193.488105339795,187.382980724223,105.853626761227,164.351911505013,181.389148496726,71.0956898482177,164.351911505013,206.981246494327,186.224010442693,214.21703590735,193.488105339795,224.67569504638,164.351911505013,55.6412232714147,193.488105339795,193.488105339795,190.198428180514,42.9199358505462,83.6479865563624,164.351911505013,19.3720458127243,164.351911505013,24.2964679089496,206.981246494327,206.981246494327,206.981246494327,164.351911505013,11.4052021611248,190.793558522827,164.351911505013,164.351911505013,190.198428180514,190.793558522827,164.351911505013,164.351911505013,164.351911505013,19.3720458127243,186.224010442693,189.377369659849,193.488105339795,187.382980724223,19.3720458127243,93.9587099583425,70.7736856411188,70.7736856411188,187.382980724223,186.224010442693,193.488105339795,199.596173312392,19.3720458127243,0,164.351911505013,190.793558522827,206.981246494327,199.596173312392,155.541068911423,164.351911505013,199.596173312392,19.3720458127243,166.054089832945,190.793558522827,19.3720458127243,42.9199358505462,189.377369659849,155.541068911423,190.793558522827,187.382980724223,14.2919167825956,13.7049391554695,164.351911505013,164.351911505013
"India",27.2380243214319,30.0339845635467,0,29.492219402613,29.492219402613,29.492219402613,29.492219402613,29.492219402613,135.442784732104,17.0444814473543,22.5303983984311,175.453017455687,30.0339845635467,28.2489320911251,68.8685312206339,0,17.0444814473543,231.554713881783,0,43.5005594952311,22.5303983984311,51.1503210878201,30.0339845635467,61.3108229403385,0,154.308401917033,30.0339845635467,30.0339845635467,27.2380243214319,135.442784732104,80.9567949109951,0,145.572369194648,0,156.832076455943,43.5005594952311,43.5005594952311,43.5005594952311,0,156.746794510866,29.492219402613,0,0,27.2380243214319,29.492219402613,0,0,0,145.572369194648,22.5303983984311,31.4341767926112,30.0339845635467,28.2489320911251,145.572369194648,71.2240551150019,93.613952508879,93.613952508879,28.2489320911251,22.5303983984311,30.0339845635467,40.9795552958727,145.572369194648,164.351911505013,0,29.492219402613,43.5005594952311,40.9795552958727,13.717937409081,0,40.9795552958727,145.572369194648,12.8486033602796,29.492219402613,145.572369194648,135.442784732104,31.4341767926112,13.717937409081,29.492219402613,28.2489320911251,151.256797327076,154.095501301547,0,0
"China",23.3095614719093,22.1821227184438,29.492219402613,0,0,0,0,0,163.961402564345,16.1976344036915,20.2465670336262,199.912063217574,22.1821227184438,31.7289095929743,98.3181382953319,29.492219402613,16.1976344036915,259.192549779393,29.492219402613,28.9340180635895,20.2465670336262,23.5715700741175,22.1821227184438,34.0592558181565,29.492219402613,183.515873120043,22.1821227184438,22.1821227184438,23.3095614719093,163.961402564345,108.363289505298,29.492219402613,171.694209278479,29.492219402613,184.786552455065,28.9340180635895,28.9340180635895,28.9340180635895,29.492219402613,182.540687692622,0,29.492219402613,29.492219402613,23.3095614719093,0,29.492219402613,29.492219402613,29.492219402613,171.694209278479,20.2465670336262,34.5116205180755,22.1821227184438,31.7289095929743,171.694209278479,99.2030421312236,120.555888609147,120.555888609147,31.7289095929743,20.2465670336262,22.1821227184438,37.9194508232797,171.694209278479,190.793558522827,29.492219402613,0,28.9340180635895,37.9194508232797,35.2794841430807,29.492219402613,37.9194508232797,171.694209278479,36.4969464857436,0,171.694209278479,163.961402564345,34.5116205180755,35.2794841430807,0,31.7289095929743,177.287039825415,181.214702292171,29.492219402613,29.492219402613
"Philippines",16.7859918963605,13.5481807323616,43.5005594952311,28.9340180635895,28.9340180635895,28.9340180635895,28.9340180635895,28.9340180635895,175.802884191699,27.3537872441797,20.9955162978979,218.830309558913,13.5481807323616,21.6131074309358,106.654580913899,43.5005594952311,27.3537872441797,272.89730597642,43.5005594952311,0,20.9955162978979,23.7950699170295,13.5481807323616,28.5589706725445,43.5005594952311,192.356358127783,13.5481807323616,13.5481807323616,16.7859918963605,175.802884191699,123.337277708885,43.5005594952311,188.439875053748,43.5005594952311,198.022847581101,0,0,0,43.5005594952311,199.742224498225,28.9340180635895,43.5005594952311,43.5005594952311,16.7859918963605,28.9340180635895,43.5005594952311,43.5005594952311,43.5005594952311,188.439875053748,20.9955162978979,21.3363317662574,13.5481807323616,21.6131074309358,188.439875053748,113.162483544578,136.235983587428,136.235983587428,21.6131074309358,20.9955162978979,13.5481807323616,15.7640791638496,188.439875053748,206.981246494327,43.5005594952311,28.9340180635895,0,15.7640791638496,55.2710202495648,43.5005594952311,15.7640791638496,188.439875053748,41.3067640874626,28.9340180635895,188.439875053748,175.802884191699,21.3363317662574,55.2710202495648,28.9340180635895,21.6131074309358,194.154813183858,196.247321839046,43.5005594952311,43.5005594952311
"Indonesia",16.0656838483338,15.8841863797043,40.9795552958727,37.9194508232797,37.9194508232797,37.9194508232797,37.9194508232797,37.9194508232797,166.390759003479,28.9532978608763,21.0875796893348,213.029019180737,15.8841863797043,12.9496724924919,96.610299576026,40.9795552958727,28.9532978608763,263.869310438003,40.9795552958727,15.7640791638496,21.0875796893348,39.2220940097931,15.8841863797043,44.2785498113049,40.9795552958727,181.481455864625,15.8841863797043,15.8841863797043,16.0656838483338,166.390759003479,116.21541800436,40.9795552958727,181.509716472343,40.9795552958727,189.123146978355,15.7640791638496,15.7640791638496,15.7640791638496,40.9795552958727,192.996446482118,37.9194508232797,40.9795552958727,40.9795552958727,16.0656838483338,37.9194508232797,40.9795552958727,40.9795552958727,40.9795552958727,181.509716472343,21.0875796893348,10.3259640957755,15.8841863797043,12.9496724924919,181.509716472343,105.707961341545,129.280650101234,129.280650101234,12.9496724924919,21.0875796893348,15.8841863797043,0,181.509716472343,199.596173312392,40.9795552958727,37.9194508232797,15.7640791638496,0,54.3899864953075,40.9795552958727,0,181.509716472343,34.2626222423962,37.9194508232797,181.509716472343,166.390759003479,10.3259640957755,54.3899864953075,37.9194508232797,12.9496724924919,187.25210851163,188.294968348005,40.9795552958727,40.9795552958727
